date,1,2,3,4,5,6,7,8,9,10
03 Apr 2025,20.88,12.0377,0.883,2.236,15.05,1.466,231.1035,1.0955,6.49,22.87
02 Apr 2025,21.17,12.3505,0.882,2.282,15.53,1.4659,235.8931,1.0955,6.62,23.1
01 Apr 2025,21.23,12.3429,0.883,2.294,15.32,1.4659,237.3935,1.0953,6.62,23.05
31 Mar 2025,21.08,12.2311,0.880444444,2.268,15.09,1.464588889,236.912,1.094566667,6.6,23.05
28 Mar 2025,21.37,12.5529,0.881,2.285,15.76,1.4653,242.0738,1.0948,6.6,23.08
27 Mar 2025,21.58,12.5954,0.879,2.322,16.34,1.4651,233.9872,1.0947,6.65,23.11
26 Mar 2025,21.7,12.6796,0.88,2.283,16.67,1.4648,231.8626,1.0946,6.66,23.16
25 Mar 2025,21.76,12.6762,0.88,2.283,16.98,1.4646,234.419,1.0947,6.69,23.19
24 Mar 2025,21.64,12.5969,0.88,2.296,16.98,1.4646,229.1764,1.0947,6.68,23.2
21 Mar 2025,21.56,12.603,0.88,2.291,16.48,1.4644,229.1833,1.0945,6.67,23.17
20 Mar 2025,21.72,12.5988,0.882,2.315,16.69,1.4642,231.6382,1.0944,6.7,23.19
19 Mar 2025,21.83,12.5071,0.881,2.369,16.44,1.4642,232.3325,1.0944,6.71,23.17
18 Mar 2025,21.74,12.5365,0.881,2.373,16.37,1.4641,234.9748,1.0943,6.7,23.13
17 Mar 2025,21.57,12.4749,0.884,2.368,16.59,1.464,227.104,1.0943,6.7,23.13
14 Mar 2025,21.44,12.427,0.885,2.32,16.48,1.4636,222.1108,1.0941,6.65,23.1
13 Mar 2025,21.16,12.492,0.885,2.271,16.1,1.4635,216.0144,1.0942,6.58,23.06
12 Mar 2025,21.23,12.3965,0.884,2.267,16.17,1.4635,210.8692,1.0934,6.6,23.15
11 Mar 2025,20.94,12.4719,0.884,2.256,15.65,1.4633,209.6061,1.0934,6.58,23.17
10 Mar 2025,21.24,12.6627,0.885,2.252,15.69,1.4633,208.1628,1.0934,6.6,23.23
07 Mar 2025,21.65,12.6943,0.884,2.291,16.6,1.4629,209.765,1.093,6.74,23.27
06 Mar 2025,21.74,12.845,0.885,2.29,17.06,1.4627,210.2148,1.0929,6.69,23.27
05 Mar 2025,21.77,13.0181,0.885,2.247,17.26,1.4625,204.7876,1.0927,6.71,23.3
04 Mar 2025,21.37,13.1292,0.888,2.185,17.05,1.4623,202.2607,1.0925,6.63,23.31
03 Mar 2025,21.83,13.342,0.889,2.207,17.73,1.4622,202.8123,1.0925,6.66,23.37
28 Feb 2025,21.47,13.2017,0.887,2.209,17.59,1.4619,199.0036,1.0922,6.69,23.38
27 Feb 2025,21.41,13.2882,0.886,2.263,18.07,1.4618,206.3645,1.0921,6.67,23.37
26 Feb 2025,21.63,13.282,0.886,2.248,18.62,1.4615,204.0444,1.092,6.69,23.38
25 Feb 2025,21.43,13.2381,0.885,2.17,18.41,1.4613,208.5678,1.0918,6.7,23.34
24 Feb 2025,21.26,13.3697,0.883,2.174,18.87,1.4613,208.8046,1.0918,6.67,23.31
21 Feb 2025,21.31,13.5015,0.879,2.239,19.76,1.4609,216.1892,1.0915,6.69,23.3
20 Feb 2025,21.27,13.5706,0.879,2.222,19.52,1.4608,213.9513,1.0913,6.72,23.28
19 Feb 2025,21.26,13.5957,0.879,2.192,20.1,1.4607,212.6234,1.0911,6.7,23.27
18 Feb 2025,21.5,13.5669,0.878,2.197,20.28,1.4606,212.2792,1.091,6.71,23.28
17 Feb 2025,21.45,13.5838,0.882,2.204,20.11,1.4605,218.9441,1.091,6.654444444,23.22333333
14 Feb 2025,21.28,13.6709,0.883,2.185,19.92,1.4601,218.9441,1.0906,6.7,23.3
13 Feb 2025,21.29,13.6345,0.881,2.146,19.99,1.4599,216.9371,1.0906,6.67,23.23
12 Feb 2025,21.11,13.6887,0.878,2.153,19.67,1.4598,212.7757,1.0905,6.64,23.17
11 Feb 2025,21.01,13.7051,0.881,2.128,20.02,1.4597,218.1714,1.0904,6.65,23.23
10 Feb 2025,20.97,13.6242,0.881,2.135,20.13,1.4595,216.0673,1.0904,6.63,23.24
07 Feb 2025,20.99,13.6963,0.881,2.099,20.23,1.4591,213.0264,1.0902,6.64,23.2
06 Feb 2025,20.96,13.7277,0.882,2.086,19.97,1.459,213.7265,1.09,6.68,23.24
05 Feb 2025,20.61,13.6206,0.882,2.061,19.71,1.4589,209.5146,1.09,6.65,23.23
04 Feb 2025,20.5,13.6199,0.878,2.11,19.43,1.4587,205.8135,1.0899,6.63,23.17
03 Feb 2025,20.31,13.6416,0.879,2.099,18.88,1.4587,199.7043,1.0898,6.56,23.17
31 Jan 2025,20.13285714,13.7217,0.878,2.098,19.74,1.4582,202.7356,1.0895,6.59,23.21
30 Jan 2025,20.11,13.5966,0.876,2.095,19.42,1.45715,196.2948,1.088875,6.62,23.21
29 Jan 2025,20.06888889,13.6207,0.875888889,2.083,19.14,1.457077778,192.7862,1.088811111,6.59,23.19
28 Jan 2025,20.27,13.5308,0.878,2.048,18.83,1.4578,191.0546,1.0894,6.59,23.18
27 Jan 2025,20.18,13.3829,0.878,2.055,19.14,1.4576,193.4737,1.0893,6.58,23.17
24 Jan 2025,20.19,13.5928,0.876,2.027,20.34,1.4573,194.8972,1.089,6.59,23.16
23 Jan 2025,20.16,13.5889,0.875,2.012,20.03,1.4571,191.9051,1.0888,6.58,23.19
22 Jan 2025,20.09,13.5344,0.875,2.009,20.34,1.457,194.1067,1.0888,6.54,23.15
21 Jan 2025,20,13.4585,0.876,2.031,19.66,1.4569,189.4329,1.0886,6.52,23.14
20 Jan 2025,20.04,13.4984,0.875,2.067,19.65,1.4569,188.4971,1.0886,6.38125,22.97625
17 Jan 2025,19.95,13.4598,0.875,2.047,19.48,1.4566,187.4991,1.0885,6.44,23.09
16 Jan 2025,19.74,13.3899,0.875,2.018,19.32,1.4565,189.4298,1.0883,6.42,23.06
15 Jan 2025,19.59,13.1181,0.876,2.016,19.18,1.4563,190.4465,1.0882,6.41,23.02
14 Jan 2025,19.3,13.1965,0.873,1.995,18.71,1.4562,183.9141,1.0881,6.34,22.87
13 Jan 2025,19.27,13.121,0.874,1.969,18.52,1.456,186.2885,1.0881,6.3,22.85
10 Jan 2025,19.52,13.3197,0.876,1.968,18.84,1.4557,188.2249,1.0879,6.31,22.92
09 Jan 2025,19.59,13.2892,0.876,2.009,19.21,1.4555,187.2762,1.0878,6.38,23.00625
08 Jan 2025,19.46,13.2867,0.876,2.009,19.16,1.4555,181.4843,1.0876,6.41,22.99
07 Jan 2025,19.57,13.2704,0.876,2.038,19.58,1.4553,180.2967,1.0874,6.42,23.01
06 Jan 2025,19.53,13.2772,0.877,2.047,19.85,1.4552,182.3003,1.0874,6.42,23.05
03 Jan 2025,19.49,13.2112,0.878,2.063,19.21,1.4549,182.363,1.0871,6.38,23.03
02 Jan 2025,19.5,13.1409,0.878,2.062,18.87,1.4547,175.706,1.0871,6.35,23.01
31 Dec 2024,19.4,13.0875,0.878,2.092,18.88,1.4546,172.3485,1.0869,6.34,22.99
30 Dec 2024,19.27,13.165,0.878,2.071,18.72,1.4545,173.4603,1.0868,6.35,22.99
27 Dec 2024,19.37,13.25,0.876,2.09,19.17,1.4541,174.9443,1.0866,6.37,22.98
26 Dec 2024,19.64625,13.35225,0.877,2.111,19.33625,1.454,176.0908,1.0866,6.38,23.05111111
24 Dec 2024,19.68333333,13.37814444,0.877,2.111,19.34888889,1.4538,176.0908,1.0866,6.4,22.98
23 Dec 2024,19.31,13.1453,0.877,2.084,19.1,1.4537,176.0908,1.0865,6.38,22.95
20 Dec 2024,19.15,12.9813,0.878,2.077,18.69,1.4532,174.1803,1.0862,6.37,23.01
19 Dec 2024,19.42,13.198,0.878,2.073,18.92,1.4532,176.2121,1.0863,6.33,22.93
18 Dec 2024,19.7,13.4154,0.882,2.087,19.55,1.4531,183.7036,1.0862,6.35,23.05
17 Dec 2024,19.72,13.4509,0.883,2.082,19.51,1.453,183.9525,1.0862,6.47,23.11
16 Dec 2024,19.9,13.409,0.885,2.08,19.66,1.4529,186.9308,1.0862,6.51,23.13
13 Dec 2024,19.94,13.5531,0.887,2.105,19.71,1.4525,191.5888,1.0861,6.53,23.14
12 Dec 2024,20.03,13.665,0.888,2.134,19.55,1.4524,198.6876,1.0859,6.55,23.16
11 Dec 2024,19.98,13.5853,0.889,2.116,19.45,1.4523,193.9535,1.0861,6.59,23.22
10 Dec 2024,20.01,13.599,0.889,2.124,19.55,1.452,193.1346,1.0862,6.56,23.22
09 Dec 2024,20.15,13.6086,0.89,2.177,20.01,1.4519,190.5622,1.0861,6.58,23.22
06 Dec 2024,20.12,13.5948,0.891,2.068,19.89,1.4515,191.8333,1.0862,6.62,23.22
05 Dec 2024,20.11,13.6994,0.891,2.045,19.91,1.4513,193.0048,1.0862,6.63,23.19
04 Dec 2024,20.07,13.6263,0.891,2.05,20,1.4512,192.0491,1.0862,6.61,23.17
03 Dec 2024,19.99,13.6339,0.891,2.071,19.37,1.4512,187.1,1.0863,6.61,23.14
02 Dec 2024,19.79,13.5426,0.892,2.052,19,1.4511,189.5251,1.086,6.59,23.14
29 Nov 2024,19.6,13.469,0.89,2.033,18.92,1.4508,189.9953,1.0863,6.6,23.12
28 Nov 2024,19.66,13.5221,0.889,2.017,18.65,1.4506,189.5377,1.086,6.53,23.00333333
27 Nov 2024,19.57,13.5092,0.889,2.028,18.78,1.4505,189.6201,1.086,6.57,23.07
26 Nov 2024,19.66,13.5054,0.888,2.003,19.08,1.4504,188.1572,1.0861,6.55,23.04
25 Nov 2024,19.76,13.4833,0.887,2.005,19.22,1.4503,193.9974,1.086,6.57,23.05
22 Nov 2024,19.76,13.4865,0.885,2.014,19.05,1.45,195.3156,1.0858,6.52,22.99
21 Nov 2024,19.49,13.282,0.884,2.062,18.8,1.4498,192.4356,1.0858,6.52,23.04
20 Nov 2024,19.44,13.2725,0.886,2.064,18.37,1.4497,191.2374,1.0858,6.51,22.97
19 Nov 2024,19.35,13.2499,0.884,2.048,18.15,1.4496,188.9059,1.0858,6.53,22.98
18 Nov 2024,19.5,13.2112,0.884,2.058,17.9,1.4496,182.181,1.0857,6.52,22.95
15 Nov 2024,19.62,13.386,0.888,2.04,18.15,1.4491,180.1223,1.0855,6.48,22.94
14 Nov 2024,19.66,13.5141,0.887,2.059,18.45,1.449,177.3992,1.0851,6.48,22.98
13 Nov 2024,19.44,13.4208,0.886,2.079,18.76,1.4488,183.1245,1.085,6.49,22.98
12 Nov 2024,19.67,13.509,0.888,2.082,18.72,1.4486,184.2564,1.0853,6.52,23
11 Nov 2024,19.93,13.4903,0.89,2.134,18.68,1.4484,194.0972,1.0854,6.59,23.06
08 Nov 2024,19.71,13.3462,0.89,2.128,18.84,1.448,199.0814,1.0853,6.62,23.05
07 Nov 2024,19.89,13.306,0.887,2.195,18.74,1.4479,195.3207,1.0855,6.71,22.99
06 Nov 2024,19.78,13.3236,0.886,2.133,18.23,1.4477,196.2409,1.0852,6.62,22.91
05 Nov 2024,19.83,12.9618,0.886,2.15,17.83,1.4474,201.6851,1.0852,6.64,22.87
04 Nov 2024,19.81,13.0299,0.887,2.115,17.57,1.4473,203.0527,1.0852,6.59,22.88
01 Nov 2024,19.88,13.21573333,0.886,2.117,17.77,1.447,206.3709,1.0848,6.58,22.92222222
31 Oct 2024,19.69,13.0401,0.889,2.079,17.51,1.446088889,205.3668,1.084888889,6.59,22.88
30 Oct 2024,19.96,13.1753,0.888,2.091,18.04,1.4467,210.7184,1.0849,6.62,22.91
29 Oct 2024,20.08,13.2443,0.888,2.122,17.87,1.4466,211.851,1.0847,6.63,22.95
28 Oct 2024,20.2,13.1815,0.887,2.147,17.82,1.4465,211.2738,1.0848,6.65,22.91
25 Oct 2024,20.08,13.167,0.889,2.119,17.88,1.4462,216.1992,1.0848,6.63,22.91
24 Oct 2024,20.16,13.2528,0.889,2.095,17.65,1.446,218.3689,1.0848,6.66,22.9
23 Oct 2024,20.17,13.2811,0.888,2.124,17.61,1.4459,219.2541,1.085,6.64,22.89
22 Oct 2024,20.17,13.263,0.889,2.128,17.72,1.4458,218.2298,1.0851,6.69,22.98
21 Oct 2024,20.33,13.3365,0.89,2.093,17.83,1.4458,218.2288,1.085,6.72,22.97
18 Oct 2024,20.33,13.3123,0.893,2.116,17.82,1.4453,210.403,1.0849,6.76,23.03
17 Oct 2024,20.43,13.3414,0.893,2.051,17.8,1.4452,207.5812,1.085,6.73,23.01
16 Oct 2024,20.26,13.225,0.894,2.106,17.5,1.4451,205.1599,1.0848,6.74,23.04
15 Oct 2024,20.23,13.3685,0.896,2.077,18,1.445,201.7927,1.0847,6.73,23.01
14 Oct 2024,20.21,13.3295,0.894,2.176,18.05,1.4448,200.5637,1.0847,6.79,22.97
11 Oct 2024,19.91625,13.2405,0.895,2.175,17.78,1.4444,199.7469,1.0845,6.78,22.96
10 Oct 2024,19.97,13.2478,0.894,2.175,17.48,1.4442,192.3508,1.0844,6.75,22.94
09 Oct 2024,19.96,13.1839,0.895,2.139,17.4,1.444,192.645,1.0845,6.76,22.95
08 Oct 2024,19.93,13.0213,0.896,2.193,17.2,1.4439,193.7919,1.0844,6.77,22.96
07 Oct 2024,19.95,13.2363,0.896,2.41,17.1,1.4438,195.5599,1.0834,6.83,22.97
04 Oct 2024,19.89,13.1808,0.899,2.343,17,1.4435,197.8765,1.0837,6.85,23.02
03 Oct 2024,19.76,13.2246,0.901,2.284,16.93,1.4434,199.6075,1.0835,6.84,23.06
02 Oct 2024,19.84,13.2358,0.902,2.288,16.73,1.4433,201.7087,1.0832,6.89,23.09
01 Oct 2024,20.14625,13.2701,0.903,2.164,16.98,1.4432,200.4561,1.0829,6.9,23.11
30 Sep 2024,20.03,13.1869,0.901,2.139,17.1,1.4431,200.9855,1.0829,6.91,23.09
27 Sep 2024,20.19,13.2715,0.901,2.109,17.3,1.4427,207.6338,1.0828,6.92,23.11
26 Sep 2024,20.26,13.2641,0.899,2.045,17.37,1.4424,209.6831,1.083,6.94,23.08
25 Sep 2024,20.12,13.1412,0.9,1.921,17.03,1.4422,205.946,1.0824,6.86,23.07
24 Sep 2024,20.11,13.2348,0.9,1.916,16.83,1.4421,203.129,1.0823,6.91,23.08
23 Sep 2024,20.12,13.1826,0.9,1.816,16.75,1.442,203.2253,1.0821,6.87,23.07
20 Sep 2024,20.1,13.1651,0.901,1.794,16.63,1.4417,201.6124,1.082,6.86,23.08
19 Sep 2024,20.24,13.1624,0.9,1.786,16.69,1.4416,201.6977,1.0821,6.89,23.08
18 Sep 2024,19.8175,13.096,0.9,1.729,16.46,1.4413,200.5133,1.0822,6.82,23.01
17 Sep 2024,20.06,13.13,0.901,1.741,16.5,1.4412,201.8612,1.0817,6.83,23.01
16 Sep 2024,20.01,13.1415,0.904,1.718,16.43,1.4411,201.8237,1.0817,6.86,22.98
13 Sep 2024,19.97,13.1285,0.903,1.72,16.48,1.4406,197.9397,1.0816,6.81,22.93
12 Sep 2024,19.78,13.1551,0.901,1.713,16.31,1.4405,186.118,1.0819,6.78,22.88
11 Sep 2024,19.66,13.0106,0.902,1.711,15.79,1.4402,183.2183,1.0816,6.75,22.86
10 Sep 2024,19.64,12.9588,0.902,1.716,15.71,1.4401,181.1024,1.0815,6.75,22.88
09 Sep 2024,19.67,12.8604,0.901,1.734,15.71,1.44,179.1569,1.0814,6.75,22.89
06 Sep 2024,19.98,12.8913,0.9,1.74,15.85,1.4396,183.2776,1.0811,6.76,22.88
05 Sep 2024,19.75,12.9704,0.9,1.76,15.96,1.4393,181.2089,1.0813,6.82,22.87
04 Sep 2024,19.8,12.9749,0.898,1.768,15.94,1.4393,181.4045,1.0809,6.81,22.84
03 Sep 2024,19.98,13.1821,0.898,1.78,16.55,1.4392,186.8934,1.0809,6.79,22.81
02 Sep 2024,20.11,13.1787,0.896,1.783,16.9,1.4392,190.9853,1.0806,6.87,22.81666667
30 Aug 2024,20.18,13.1374,0.896,1.802,16.95,1.4388,190.9853,1.0806,6.86,22.84
29 Aug 2024,20.06,13.0879,0.897,1.792,16.97,1.4386,188.6034,1.0807,6.87,22.83
28 Aug 2024,20.03,13.0599,0.897,1.776,16.97,1.4384,191.397,1.0805,6.87,22.83
27 Aug 2024,19.93,13.0127,0.897,1.791,16.97,1.4383,192.7683,1.0805,6.9,22.83
26 Aug 2024,19.98,12.957525,0.897,1.785,17.21,1.4383,194.3151,1.0803,6.89,22.83
23 Aug 2024,19.94,13.0224,0.897,1.8,17.17,1.4378,192.6393,1.0803,6.9,22.86
22 Aug 2024,19.9,13.0586,0.896,1.79,17.35,1.4375,195.7376,1.0805,6.82,22.79
21 Aug 2024,19.79,12.9938,0.897,1.806,17.2,1.4374,194.6962,1.08,6.87,22.81
20 Aug 2024,19.8,13.0254,0.896,1.796,17.32,1.4373,192.9985,1.0799,6.85,22.73
19 Aug 2024,19.86,12.9498,0.896,1.84,16.93,1.4371,188.0704,1.08,6.87,22.71
16 Aug 2024,19.75,12.9799,0.894,1.83,16.91,1.4367,182.0592,1.08,6.81,22.66
15 Aug 2024,19.72,12.72648889,0.897,1.829,15.58666667,1.4365,182.778,1.0801,6.77,22.48444444
14 Aug 2024,19.43,12.8452,0.898,1.813,16.32,1.4363,182.5665,1.0798,6.74,22.61
13 Aug 2024,19.32,12.7851,0.897,1.842,16.16,1.4363,180.4865,1.0798,6.73,22.55
12 Aug 2024,19.23,12.7722,0.896,1.844,15.77,1.4363,173.8393,1.0795,6.66,22.51
09 Aug 2024,19.18,12.7868,0.893888889,1.827,15.63,1.435,171.9392,1.080522222,6.65,22.5
08 Aug 2024,19.04,12.5764,0.894,1.838,15.28,1.4356,168.792,1.0797,6.61,22.46
07 Aug 2024,19.13,12.7185,0.894,1.82,15.62,1.4354,174.9496,1.0793,6.56,22.44
06 Aug 2024,18.78,12.5588,0.895,1.792,15.23,1.4353,173.5164,1.0794,6.54,22.4
05 Aug 2024,18.63,12.4867,0.898,1.789,14.79,1.4353,170.8691,1.0795,6.55,22.37
02 Aug 2024,19.26,13.0087,0.897,1.786,15.48,1.4349,182.744,1.0808,6.64,22.52
01 Aug 2024,19.95,13.2256,0.894,1.831,16.84,1.4348,183.7901,1.0808,6.67,22.55
31 Jul 2024,20,13.2841,0.892,1.857,16.73,1.4347,182.0536,1.0819,6.74,22.54
30 Jul 2024,19.99,13.1485,0.891,1.835,16.48,1.4346,178.3765,1.0818,6.65,22.5
29 Jul 2024,19.92,13.1289,0.89,1.855,16.8,1.4344,177.2299,1.0815,6.65,22.5
26 Jul 2024,19.86,12.9827,0.888,1.858,16.71,1.434,176.559,1.0812,6.65,22.49
25 Jul 2024,19.66,12.9791,0.887,1.856,16.46,1.4339,177.9231,1.0811,6.61,22.45
24 Jul 2024,19.91,13.1816,0.887,1.876,17.24,1.4338,182.2732,1.0816,6.63,22.46
23 Jul 2024,20.02,13.2483,0.888,1.89,17.62,1.4336,181.773,1.0813,6.68,22.5
22 Jul 2024,20,13.1828,0.887,1.921,17.3,1.4334,181.7433,1.0812,6.69,22.53
19 Jul 2024,19.85,13.2747,0.887,1.901,17.33,1.4331,182.3373,1.0809,6.66,22.46
18 Jul 2024,20.06,13.3561,0.888,1.925,17.58,1.4328,187.9573,1.0808,6.69,22.48
17 Jul 2024,20.02,13.3644,0.889,1.928,17.95,1.4328,190.4921,1.081,6.75,22.5
16 Jul 2024,20.09,13.4393,0.889,1.937,18.36,1.4326,185.7189,1.0808,6.77,22.51
15 Jul 2024,20.13,13.4791,0.89,1.957,18.42,1.4324,187.7391,1.0811,6.74,22.47
12 Jul 2024,20.19,13.4815,0.891,1.985,18.34,1.4319,186.6182,1.0804,6.77,22.46
11 Jul 2024,20,13.4892,0.89,1.953,18.61,1.4317,185.3164,1.0804,6.74,22.42
10 Jul 2024,19.9,13.4096,0.888,1.92,18.37,1.4316,179.0477,1.0803,6.71,22.35
09 Jul 2024,19.83,13.4448,0.888,1.931,18.46,1.4315,177.7958,1.0803,6.67,22.32
08 Jul 2024,20.05,13.4339,0.888,1.923,18.38,1.4314,177.8652,1.0802,6.69,22.33
05 Jul 2024,19.98,13.4298,0.887,1.942,18.24,1.4309,175.4593,1.0797,6.72,22.29
04 Jul 2024,20.02,13.439,0.885,1.975,18.18,1.4307,173.1857,1.08,6.623333333,22.21111111
03 Jul 2024,19.91,13.4288,0.885,1.983,18,1.4306,168.4874,1.0798,6.66,22.21
02 Jul 2024,19.73,13.3397,0.883,1.954,17.81,1.4305,164.9028,1.0798,6.62,22.17
01 Jul 2024,19.89111111,13.3324,0.882,1.957,17.67,1.4304,166.5078,1.0799,6.6,22.16
28 Jun 2024,19.8,13.4169,0.884,1.945,18.03,1.43,167.2076,1.0797,6.61,22.2
27 Jun 2024,19.85,13.4142,0.886,1.944,17.78,1.4297,165.8285,1.0802,6.61,22.21
26 Jun 2024,19.88,13.4534,0.885,1.98,17.72,1.4296,163.3621,1.0802,6.61,22.21
25 Jun 2024,19.91,13.3771,0.887,1.971,17.42,1.4294,166.0544,1.0801,6.65,22.24
24 Jun 2024,20.01,13.4021,0.887,1.988,17.46,1.4293,166.3124,1.0805,6.64,22.28
21 Jun 2024,19.83,13.4133,0.887,1.977,17.5,1.4288,168.969,1.0804,6.61,22.22
20 Jun 2024,20.02,13.393,0.887,2.002,18.08,1.4286,165.3461,1.0803,6.62,22.26
19 Jun 2024,19.87,13.3076,0.887,2.023,17.95,1.4285,164.7172,1.0805,6.653333333,22.18888889
18 Jun 2024,19.85,13.2838,0.89,1.993,17.84,1.4284,161.5175,1.0803,6.62,22.22
17 Jun 2024,19.69,13.3051,0.887777778,1.99,17.58,1.427111111,161.8404,1.079822222,6.59,22.17
14 Jun 2024,19.67,13.3394,0.891,1.984,17.71,1.4277,160.3696,1.0801,6.58,22.2
13 Jun 2024,20.02,13.3198,0.89,1.987,17.73,1.4276,166.028,1.08,6.62,22.24
12 Jun 2024,20.29,13.2773,0.889,2.009,17.64,1.4276,167.2304,1.0798,6.67,22.24
11 Jun 2024,20.05,13.2858,0.885,2.022,17.16,1.4275,164.9216,1.0796,6.63,22.14
10 Jun 2024,20.30555556,13.2224,0.885,2.053,17.03,1.4273,164.6696,1.0797,6.68,22.13
07 Jun 2024,20.37,13.1689,0.886,2.045,17.09,1.4268,170.7517,1.0797,6.72,22.15
06 Jun 2024,20.4,13.1879,0.889,2.058,17.06,1.4266,170.0508,1.08,6.77,22.21
05 Jun 2024,20.26,13.0251,0.888,2.062,16.88,1.4265,168.0997,1.0798,6.76,22.21
04 Jun 2024,20.17,12.9319,0.887,2.064,16.75,1.4264,172.0238,1.0797,6.73,22.18
03 Jun 2024,20.36,13.0391,0.885,2.051,16.86,1.4262,173.3793,1.0794,6.77,22.16
31 May 2024,20.33,12.9669,0.883,2.041,16.79,1.4259,175.2322,1.0793,6.73,22.07
30 May 2024,20.27,13.0592,0.881,2.081,17.11,1.4257,171.8609,1.0791,6.7,22.05
29 May 2024,20.19,13.1675,0.88,2.085,17.23,1.4256,174.3602,1.0791,6.68,22.03
28 May 2024,20.4,13.2622,0.883,2.109,17.31,1.4254,173.422,1.08,6.76,22.15
27 May 2024,20.49,13.2723,0.884,2.126,17.29,1.4254,170.955,1.079,6.782222222,22.1625
24 May 2024,20.34,13.2524,0.884,2.105,17.09,1.4248,170.955,1.0789,6.75,22.12
23 May 2024,20.41,13.4008,0.884,2.122,17.23,1.4246,173.0517,1.0789,6.73,22.16
22 May 2024,20.31,13.3272,0.883888889,2.164,17.01,1.423533333,178.6792,1.078122222,6.77,22.16
21 May 2024,20.29,13.3225,0.884,2.173,16.85,1.4244,179.4901,1.0787,6.8,22.23
20 May 2024,20.45,13.209675,0.884,2.211,16.54375,1.4242,178.6176,1.0786,6.8,22.12875
17 May 2024,20.31,13.2869,0.884,2.209,16.89,1.4239,172.1661,1.0784,6.81,22.18
16 May 2024,20.31,13.2806,0.885,2.186,16.95,1.4236,172.82,1.0784,6.8,22.18
15 May 2024,19.95888889,13.1769,0.886,2.142,16.63,1.4236,172.2485,1.078,6.82,22.18
14 May 2024,20.25,13.2035,0.884,2.141,16.4,1.4234,169.5583,1.0779,6.76,22.09
13 May 2024,20.22,13.235,0.883,2.16,16.36,1.4233,171.9054,1.0778,6.73,22.09
10 May 2024,20.25,13.2329,0.883,2.136,16.42,1.4228,172.068,1.0777,6.72,22.09
09 May 2024,20.08,12.968825,0.882,2.097,16.19125,1.4226,166.668,1.0776,6.72,22.00125
08 May 2024,20.04,13.1661,0.883,2.057,16.32,1.4225,165.309,1.0775,6.69,22.1
07 May 2024,19.93,13.0955,0.883,2.083,16.38,1.4224,166.3206,1.0775,6.74,22.12
06 May 2024,19.69,12.9858,0.882,2.089,16.38,1.4224,162.7539,1.0777,6.74,22.1
03 May 2024,19.61,12.8857,0.88,2.072,16.28,1.4219,164.1789,1.0772,6.71,22.05
02 May 2024,19.56,12.8083,0.878,2.064,15.83,1.4217,163.7035,1.0772,6.66,21.96
01 May 2024,19.66666667,12.81064444,0.875222222,2.016,15.71777778,1.420677778,161.0297,1.076166667,6.6,21.86444444
30 Apr 2024,19.77,12.9464,0.875,2.016,16.19,1.4216,168.1086,1.0766,6.59,21.88
29 Apr 2024,19.77,12.997,0.876,2.027,16.12,1.4214,169.427,1.0767,6.65,21.93
26 Apr 2024,19.75,12.8658,0.874,2.019,16.03,1.421,168.6576,1.0763,6.61,21.87
25 Apr 2024,19.45,12.767,0.874,1.981,15.46,1.4208,162.4102,1.0762,6.58,21.82
24 Apr 2024,19.82,12.9107,0.876,1.971,15.84,1.4207,162.5041,1.076,6.59,21.89
23 Apr 2024,19.76,12.7313,0.876,1.946,15.44,1.4205,159.8311,1.0762,6.6,21.92
22 Apr 2024,19.63,12.6759,0.875,1.929,15.11,1.4203,167.1739,1.0759,6.55,21.84
19 Apr 2024,19.51,12.6515,0.875,1.912,15.48,1.42,166.8829,1.0758,6.51,21.86
18 Apr 2024,19.54,12.7502,0.876,1.919,15.79,1.4198,165.4317,1.0758,6.5,21.77
17 Apr 2024,19.58,12.8172,0.875,1.902,16.07,1.4197,165.0546,1.0757,6.51,21.77
16 Apr 2024,19.45,12.8341,0.874,1.901,15.97,1.4197,164.2381,1.0757,6.49,21.75
15 Apr 2024,19.91,12.9782,0.88,1.93,16.53,1.4195,167.3135,1.0758,6.56,21.84
12 Apr 2024,19.81,13.1744,0.883,1.927,16.7,1.419,168.6214,1.0756,6.6,21.94
11 Apr 2024,19.72,13.0458,0.881,1.957,16.68,1.4188,166.152,1.0751,6.69,21.94
10 Apr 2024,19.75,13.0936,0.88475,1.945,16.67,1.417725,165.9387,1.0757375,6.7,22.01
09 Apr 2024,19.85,13.043,0.885,1.932,16.88,1.4185,167.0562,1.076,6.78,22.12
08 Apr 2024,20.05,13.061,0.883,1.93,16.79,1.4183,166.2949,1.0758,6.76,22.08
05 Apr 2024,19.75,12.9241,0.884,1.91,16.72,1.418,159.7136,1.0759,6.78,22.09
04 Apr 2024,19.91714286,13.0564,0.884,1.945,16.98,1.4176,162.7044,1.0759,6.77,22.11
03 Apr 2024,19.97,13.0807,0.885,1.943,16.7,1.4176,157.7681,1.0756,6.78,22.08
02 Apr 2024,19.91,13.2409,0.884,1.942,16.66,1.4175,155.5614,1.0756,6.75,22.04
01 Apr 2024,19.8,13.1331875,0.886,1.911,16.86875,1.4175,151.6294,1.0756,6.76,22.16625
29 Mar 2024,19.75777778,13.11628889,0.885,1.879,16.84555556,1.415866667,145.7967111,1.074888889,6.744444444,22.14888889
28 Mar 2024,19.99,13.2061,0.887,1.884,16.98,1.4168,151.6294,1.0755,6.77,22.2
27 Mar 2024,19.97,13.1018,0.887,1.858,16.94,1.4166,148.5714,1.0754,6.78,22.18
